Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore_binned
0,0,0.27027027027027034,5,0.40426892050075,2,0,1,0.02194579582350114,1
0,1,0.1756756756756757,3,0.6179702683268733,2,1,1,0.9303526486779486,3
1,1,0.27027027027027034,7,0.0,2,0,0,0.4541835245265923,3
2,1,0.1756756756756757,4,0.5071272164726325,2,0,1,0.7165976350741496,0
1,1,0.25675675675675674,7,0.5290202488189528,1,1,0,0.9965023159711752,3
2,0,0.09459459459459457,7,0.5237274225563057,1,0,0,0.9683770300063654,0
2,0,0.6216216216216217,6,0.5787825248091766,1,1,1,0.8204390519294592,0
2,0,0.445945945945946,10,0.666699814255262,1,0,0,0.4671854662120232,1
0,0,0.2837837837837838,10,0.0,2,1,1,0.2158351622579956,1
0,1,0.08108108108108109,5,0.0,2,1,0,0.13752258340671533,0
0,1,0.3378378378378379,5,0.0,2,1,1,0.24121453598818685,1
1,0,0.2837837837837838,5,0.0,2,1,1,0.8761463719785239,0
0,1,0.28265154327115366,7,0.4100241655885065,1,0,0,0.5892036689503847,2
0,1,0.13513513513513514,4,0.6666809619794237,1,1,1,0.8473695237895218,2
1,1,0.09459459459459457,3,0.40220939904325304,1,0,0,0.05284574676881641,3
1,1,0.22972972972972977,3,0.0,2,1,1,0.09752881400173716,1
0,0,0.22972972972972977,5,0.0,1,1,1,0.40494477222574754,4
0,0,0.24324324324324326,6,0.0,1,1,0,0.35245905984021475,2
0,1,0.21621621621621623,5,0.0,2,1,1,0.5145343880340573,1
0,0,0.28265154327115366,5,0.0,2,1,0,0.1751295748744005,4
0,0,0.14864864864864863,1,0.0,2,0,0,0.19687120119971455,1
1,0,0.22972972972972977,6,0.0,2,1,1,0.7173270047289516,1
0,1,0.040540540540540515,8,0.0,2,1,0,0.34330803591743014,2
0,0,0.47297297297297297,0,0.49356900245832885,2,0,1,0.8005718046073399,1
2,1,0.14864864864864863,3,0.5800823752783452,2,1,1,0.2900695516421818,0
0,0,0.4324324324324324,5,0.0,2,1,0,0.958816366963045,1
0,0,0.37837837837837845,3,0.3914049724332298,1,0,0,0.6888275330294042,1
0,1,0.28265154327115366,1,0.5164446648438018,1,1,1,0.6165028760246604,2
0,1,0.24324324324324326,4,0.6064977218439567,2,0,0,0.1931070417224845,0
1,0,0.36486486486486486,4,0.3552131465010356,1,1,1,0.9963221487652071,1
2,1,0.12162162162162166,8,0.45107641114366404,2,1,0,0.7363203185904252,2
0,1,0.2972972972972973,9,0.0,2,1,0,0.9738716047382524,1
2,1,0.22972972972972977,9,0.536068409289206,2,1,1,0.5996233640312649,0
0,1,0.28265154327115366,2,0.5181994011991085,1,1,1,0.20793845812275072,2
0,0,0.16216216216216217,5,0.0,1,1,0,0.969437681298564,3
0,1,0.22972972972972977,4,0.0,2,1,1,0.5315098591915527,3
2,1,0.22972972972972977,3,0.41593134487392874,1,1,0,0.4724813219662478,1
0,0,0.21621621621621623,2,0.3041979713755494,1,1,0,0.6406847353922299,2
0,1,0.39189189189189194,2,0.0,1,1,0,0.17519368099653515,1
0,0,0.27027027027027034,2,0.0,2,0,0,0.5753419951605379,2
0,0,0.39189189189189194,5,0.5576551021173578,4,0,1,0.6498269584745343,3
0,1,0.21621621621621623,6,0.0,2,1,1,0.8895116483624186,1
2,1,0.35135135135135137,8,0.3801070785353528,2,1,1,0.008882198249932869,2
0,1,0.3243243243243243,10,0.0,2,1,1,0.018932858087947396,4
2,1,0.27027027027027034,4,0.46884884615901223,1,0,1,0.44196730787790234,2
0,1,0.6486486486486487,0,0.0,2,0,1,0.21116496625427728,1
1,0,0.36486486486486486,2,0.0,1,0,0,0.9889856981341717,0
2,0,0.12162162162162166,10,0.6826831961933231,1,1,1,0.42066287330440055,1
0,1,0.25675675675675674,5,0.39219353961602504,2,0,0,0.12504044136215006,2
0,0,0.2837837837837838,8,0.4062546271276916,1,0,0,0.44601239418364447,1
1,1,0.3243243243243243,9,0.8858880910572099,1,0,0,0.5055346285570272,3
2,0,0.35135135135135137,4,0.5244912386539093,1,0,1,0.8567490195313652,2
0,1,0.28265154327115366,9,0.0,1,1,0,0.5675259487281035,2
1,0,0.13513513513513514,3,0.566977811588761,1,1,0,0.22517640434661507,3
0,0,0.14864864864864863,0,0.5579741958179116,1,1,0,0.08867416838308058,2
1,1,0.25675675675675674,1,0.4589005041847868,1,1,0,0.26238720797836196,1
0,1,0.27027027027027034,0,0.5505475948421927,1,0,1,0.5796367053053567,2
2,1,0.527027027027027,3,0.46654982507041015,1,1,0,0.466671317110784,3
0,1,0.14864864864864863,2,0.0,2,1,0,0.19958876072664936,2
0,1,0.35135135135135137,3,0.592254608235559,1,1,0,0.37417103333368334,0
2,1,0.4594594594594595,10,0.4276811752532672,3,1,0,0.14398745080155154,2
2,1,0.22972972972972977,5,0.44471514310850274,1,0,0,0.8308510962796947,2
0,0,0.08108108108108109,4,0.0,2,0,1,0.17163624126104043,1
2,1,0.3108108108108108,2,0.374356377125071,1,1,0,0.6199120015961523,1
2,0,0.4594594594594595,6,0.2841117283913959,2,0,1,0.19488256128460268,2
0,1,0.16216216216216217,9,0.0,2,1,1,0.01021017507171935,2
1,0,0.25675675675675674,7,0.0,2,1,0,0.16126890118006268,0
1,1,0.35135135135135137,0,0.7355660619018662,1,1,0,0.3442764784036876,2
2,1,0.13513513513513514,1,0.4106600811508769,1,1,1,0.20157070000185018,2
0,0,0.22972972972972977,1,0.0,2,0,0,0.4606437914820865,0
1,0,0.2972972972972973,8,0.0,2,1,0,0.5444505950318256,3
0,0,0.39189189189189194,9,0.6682586941973133,1,0,0,0.627202547843319,4
2,0,0.2972972972972973,1,0.358690295330666,2,0,1,0.6054212677310683,0
0,1,0.12162162162162166,5,0.0,2,1,1,0.5804071788855835,2
1,1,0.24324324324324326,9,0.0,2,1,1,0.5242551663683882,1
0,0,0.24324324324324326,0,0.0,2,0,0,0.667333680366475,2
1,0,0.37837837837837845,8,0.6204978284210932,1,1,0,0.131390697811641,2
2,0,0.28265154327115366,5,0.49443592814915416,1,1,0,0.5929570774008918,2
1,0,0.36486486486486486,0,0.0,2,0,0,0.5682233653313891,1
0,1,0.28265154327115366,5,0.426469926494857,1,1,1,0.7671134593353665,0
0,0,0.22972972972972977,2,0.45074237113562726,1,1,0,0.9782844761674739,0
1,1,0.16216216216216217,2,0.5117348242866258,1,1,1,0.9029955860784705,2
2,0,0.2027027027027027,0,0.5652344742839613,1,1,0,0.3240482966123265,2
1,0,0.1756756756756757,9,0.4076948134599192,1,1,1,0.5772055231274587,2
1,1,0.2027027027027027,3,0.0,2,0,1,0.9505931316440719,0
2,0,0.21621621621621623,6,0.49911826750056176,2,0,1,0.6412384882756302,1
0,0,0.3378378378378379,3,0.0,2,0,0,0.012272272001976189,4
2,0,0.24324324324324326,3,0.5146252807265294,2,0,0,0.6971842810988449,1
0,1,0.5,4,0.4594927366724873,1,1,0,0.7006398611067357,4
0,0,0.10810810810810811,2,0.5749685858509326,1,1,0,0.2488598161124387,0
1,1,0.3378378378378379,6,0.41663625259163994,1,0,0,0.4055987846839373,0
1,1,0.3108108108108108,1,0.5052785774495135,1,1,1,0.2777249227301207,1
2,0,0.47297297297297297,5,0.3916683462994876,1,0,1,0.22515505230749536,1
1,1,0.3378378378378379,3,0.3539219449617971,1,0,0,0.22801702562594725,2
1,1,0.05405405405405406,3,0.484985039144778,1,1,0,0.6432202775365047,3
1,1,0.3108108108108108,3,0.25457969807582037,1,1,0,0.4187502906527573,1
2,0,0.3378378378378379,7,0.3187531240273691,1,1,1,0.5155329833999147,2
0,0,0.1891891891891892,9,0.0,2,1,0,0.7838907115629542,1
0,1,0.13513513513513514,4,0.0,2,1,1,0.06199307033821729,4
2,0,0.3243243243243243,0,0.40645650192076,1,1,0,0.45462791696607024,3
0,1,0.1756756756756757,7,0.31870677054576224,2,1,0,0.3044797778187817,1
0,1,0.3378378378378379,10,0.4493901488050388,1,1,1,0.14161562429211988,0
0,0,0.1756756756756757,1,0.6399654537027365,2,0,0,0.13532407344901437,1
2,0,0.28265154327115366,6,0.2304095658918727,1,1,0,0.9413244464846392,1
1,1,0.3378378378378379,2,0.581287087518283,1,1,1,0.9920486906499569,0
1,0,0.28265154327115366,6,0.0,2,0,0,0.06019119825943377,2
0,0,0.3378378378378379,4,0.0,2,1,1,0.2937768056849429,2
0,0,0.2972972972972973,9,0.3094562816321161,1,0,0,0.945290325226059,2
0,1,0.2027027027027027,9,0.2717984820051839,1,1,0,0.09994319457508191,0
0,0,0.22972972972972977,1,0.8440650544609567,1,1,0,0.9429027472123587,4
0,1,0.3108108108108108,6,0.0,2,0,1,0.6707966110763577,2
2,0,0.2972972972972973,2,0.5865776020853727,1,0,1,0.3492256510496752,1
2,0,0.14864864864864863,9,0.6784197918764548,2,1,0,0.24638562982764853,0
0,0,0.2972972972972973,10,0.4922220810847943,1,1,0,0.6597712581551538,1
1,1,0.25675675675675674,2,0.0,2,0,0,0.675341695131885,0
0,1,0.10810810810810811,8,0.45027273822610614,1,1,0,0.7250694441319145,0
2,0,0.4594594594594595,0,0.5329790673177305,1,0,0,0.024242365145871428,1
0,0,0.22972972972972977,4,0.0,2,0,0,0.6299331586166478,1
1,0,0.27027027027027034,5,0.0,2,1,1,0.006300251674034869,2
0,0,0.1756756756756757,6,0.0,1,0,0,0.3066035306371758,2
0,0,0.13513513513513514,7,0.0,2,0,1,0.7355159417724392,0
0,1,0.14864864864864863,3,0.0,2,1,0,0.7304637592890121,0
2,1,0.22972972972972977,7,0.36877981016116945,2,1,1,0.8692128098233382,3
0,0,0.2027027027027027,8,0.0,2,0,1,0.07618352552668779,2
0,1,0.7567567567567568,2,0.0,2,0,1,0.2577396141331497,1
1,1,0.27027027027027034,0,0.5116278087250485,1,1,0,0.06393035534893582,2
0,0,0.2972972972972973,8,0.0,1,1,1,0.13840416759800558,0
0,0,0.1756756756756757,10,0.3009159615364151,1,1,0,0.11087338840859301,3
1,1,0.2972972972972973,5,0.407118005561541,1,1,1,0.5031755032605614,1
1,1,0.21621621621621623,9,0.5039348446215752,1,1,0,0.871267906085031,0
0,0,0.27027027027027034,4,0.7004412030398478,1,1,1,0.9656870731154824,0
2,0,0.36486486486486486,9,0.4646746015483817,1,1,0,0.9471763053371596,4
0,1,0.2837837837837838,8,0.5580152483424645,1,1,1,0.46491539942064464,3
0,1,0.24324324324324326,5,0.0,2,1,0,0.6239808901750117,0
1,1,0.21621621621621623,9,0.0,1,1,1,0.3334524947132451,2
2,1,0.25675675675675674,5,0.4523297885607659,1,1,0,0.4780464534363032,1
0,0,0.25675675675675674,1,0.0,2,1,1,0.9018460262955111,1
2,1,0.12162162162162166,6,0.4437983166790947,1,1,0,0.23207656331179624,4
0,1,0.27027027027027034,7,0.43581890161061015,2,1,0,0.5133207221289633,2
0,0,0.13513513513513514,0,0.5687805355552927,1,1,0,0.6361698042163026,1
1,0,0.09459459459459457,3,0.4178341493153655,1,0,0,0.35953293539533027,3
2,0,0.3243243243243243,6,0.257068278200125,3,0,1,0.912213266366938,4
0,0,0.3243243243243243,2,0.0,2,0,1,0.452672680240963,0
1,0,0.16216216216216217,2,0.35170969217023534,2,1,1,0.4832795531973303,1
1,0,0.3108108108108108,7,0.7170873640369284,1,0,0,0.07328084832101465,1
0,1,0.783783783783784,4,0.4484326285624574,1,1,1,0.7156763470911471,3
1,1,0.21621621621621623,9,0.40107120783581895,2,1,1,0.9513518541020667,2
2,1,0.14864864864864863,6,0.5235368272432844,1,0,1,0.04656809725328768,1
0,0,0.13513513513513514,2,0.48292161171892545,1,1,1,0.2996647679853426,0
0,0,0.39189189189189194,6,0.0,1,0,0,0.9750269150703891,0
2,1,0.28265154327115366,2,0.42385715251957484,1,1,0,0.5718533619960706,2
2,0,0.27027027027027034,7,0.5795209122556494,2,1,1,0.4192060841810392,0
0,0,0.39189189189189194,1,0.4600042590997804,3,0,0,0.9587070065191226,2
2,1,0.3243243243243243,2,0.36914047452493565,2,1,0,0.04278208568918331,2
1,1,0.21621621621621623,9,0.0,2,1,0,0.5937467028101183,1
1,0,0.1756756756756757,10,0.38659955522180345,2,0,0,0.3830488811681515,2
0,1,0.08108108108108109,4,0.0,2,0,0,0.9016773601878978,1
0,0,0.2027027027027027,6,0.5249086192724705,2,1,0,0.758134051801947,0
0,1,0.21621621621621623,8,0.0,2,1,0,0.192811163466111,1
0,1,0.12162162162162166,1,0.31010861820430763,1,1,1,0.010452548218354852,0
1,1,0.14864864864864863,9,0.0,2,1,0,0.6459665398045513,2
0,1,0.39189189189189194,8,0.4216552226443813,1,0,1,0.3391254864839592,0
2,0,0.27027027027027034,5,0.4573719951395406,1,1,0,0.5383186094272003,2
1,0,0.2837837837837838,2,0.3298806698767615,1,1,1,0.614627996973711,0
0,1,0.27027027027027034,7,0.0,2,1,1,0.792918073676036,2
0,1,0.16216216216216217,2,0.4150914421070324,1,0,0,0.7981665249031282,1
0,1,0.3378378378378379,7,0.5277536389376261,1,0,0,0.34789682414670603,1
2,0,0.28265154327115366,7,0.5549911519852543,2,1,0,0.5339905460971522,0
0,0,0.2972972972972973,7,0.5630480088549101,1,0,1,0.8870142598618167,1
0,1,0.28265154327115366,6,0.5128133896914082,1,1,0,0.3288200023102206,4
1,0,0.14864864864864863,8,0.0,2,0,0,0.3930642376346941,2
2,1,0.12162162162162166,5,0.5033347603403439,1,1,0,0.8880977633363987,3
0,1,0.16216216216216217,8,0.4417312224258065,2,0,0,0.12464820390347277,2
1,0,0.4324324324324324,4,0.5264631149643269,1,1,1,0.6413140454913444,2
0,0,0.1891891891891892,4,0.4406548491461215,1,1,1,0.637150747896424,2
2,1,0.3378378378378379,4,0.4547319590994097,1,0,1,0.7994589483295654,2
0,1,0.6081081081081081,8,0.6768986164860802,1,0,0,0.9205663140829949,4
0,1,0.21621621621621623,4,0.49547786513639863,1,0,0,0.4889033902737711,2
2,1,0.2027027027027027,3,0.28634394944975466,1,1,0,0.13381507934007697,0
0,1,0.47297297297297297,5,0.2576611882537647,1,1,0,0.6401006296101277,1
0,0,0.05405405405405406,3,0.6250918052026623,1,0,0,0.22183548528884509,0
1,1,0.4189189189189189,2,0.0,1,1,0,0.5726951423860979,0
0,1,1.0000000000000002,1,0.5024997998191219,2,1,1,0.17214268962685936,2
1,1,0.28265154327115366,7,0.5389311652392412,1,1,1,0.6101148159649246,1
2,1,0.14864864864864863,5,0.5561683630194235,2,1,0,0.40301723814624296,1
0,1,0.37837837837837845,7,0.1973412790826746,1,1,0,0.6650423115407521,2
0,1,0.2027027027027027,9,0.0,2,1,1,0.00553417851404809,3
0,1,0.24324324324324326,7,0.5440173737472455,3,1,1,0.13245619956705865,3
0,0,0.3108108108108108,2,0.622033631264391,1,1,1,0.04986626222804277,2
0,0,0.2027027027027027,5,0.0,2,1,0,0.6147493585637428,1
1,0,0.09459459459459457,10,0.29977223023100735,1,1,0,0.2947954529657582,1
0,0,0.1891891891891892,1,0.31301653193135115,1,1,0,0.32172082433872434,1
0,0,0.5405405405405406,1,0.0,1,1,1,0.003474931855992247,2
0,1,0.28265154327115366,4,0.6366410362071708,1,1,1,0.590939284701689,2
1,0,0.2027027027027027,9,0.0,2,1,1,0.7523896532118818,1
0,1,0.5810810810810811,5,0.5843900605221827,1,1,1,0.2090381631445803,3
0,1,0.2027027027027027,8,0.0,2,1,0,0.8883696893053286,0
2,1,0.24324324324324326,2,0.5453036330408096,1,1,1,0.8502330472560129,3
1,0,0.25675675675675674,8,0.0,2,0,1,0.5041661978718968,1
0,0,0.2027027027027027,1,0.5506730242545889,1,1,0,0.4270455828531624,1
1,0,0.3378378378378379,4,0.37919953874499407,2,1,0,0.615908119225386,0
2,1,0.14864864864864863,4,0.5162055637808961,1,1,1,0.5146435484588778,3
0,1,0.28265154327115366,6,0.40663952443799,2,1,0,0.06170304264057217,0
0,0,0.27027027027027034,8,0.47540421690735074,2,0,1,0.09680499487701075,1
1,0,0.25675675675675674,9,0.0,2,1,0,0.34001882179748166,3
0,1,0.22972972972972977,3,0.5467534248666461,1,1,1,0.18628043978199915,2
1,0,0.25675675675675674,9,0.6202501581418974,1,1,1,0.6754495054277683,2
0,1,0.5675675675675675,9,0.0,1,1,1,0.28541420705677395,2
1,1,0.2837837837837838,6,0.8211100371469549,2,0,1,0.21383672140689433,4
0,1,0.12162162162162166,0,0.7853459546065098,1,0,0,0.7595770896120578,1
0,1,0.14864864864864863,9,0.0,1,1,1,0.12924784316902263,0
2,0,0.22972972972972977,8,0.5646341508618101,1,0,1,0.9639173541073173,0
0,1,0.3243243243243243,1,0.6338219234749854,1,1,0,0.5049049684244845,0
1,0,0.28265154327115366,5,0.0,2,0,1,0.03375452355699969,0
0,1,0.05405405405405406,9,0.3959336637437137,1,1,0,0.3414627596935507,2
0,0,0.21621621621621623,6,0.388348313054117,2,1,1,0.5216507176435349,1
0,0,0.2027027027027027,1,0.45218622429529065,1,0,0,0.7145702914628346,0
0,0,0.5135135135135136,10,0.0,3,0,1,0.31125617496470914,0
0,0,0.3243243243243243,7,0.4674417011305268,3,0,0,0.20956741368800716,2
0,1,0.2972972972972973,6,0.0,2,1,1,0.5594609785234489,2
2,0,0.1891891891891892,2,0.49184850311136297,2,1,0,0.40058130551467663,0
1,1,0.25675675675675674,7,0.0,2,1,0,0.3439245947988032,1
0,0,0.22972972972972977,0,0.0,2,0,1,0.3064263137129596,2
1,0,0.24324324324324326,10,0.6122430425835446,1,1,1,0.27038692195104636,0
0,0,0.12162162162162166,1,0.33968058505347737,1,0,1,0.3225301016247052,1
0,1,0.22972972972972977,4,0.4932746996997865,1,1,0,0.4195341655128064,1
0,1,0.27027027027027034,5,0.0,2,1,0,0.8159488231126072,0
0,1,0.22972972972972977,3,0.6966579538329687,1,1,1,0.002944181169301668,4
1,1,0.27027027027027034,1,0.0,2,1,0,0.25773386358397227,3
0,0,0.2837837837837838,9,0.5305059117827482,1,1,0,0.13518731038814205,4
0,1,0.35135135135135137,8,0.6325182068942813,1,1,0,0.5358993783906363,2
0,0,0.16216216216216217,6,0.428459618803794,1,1,1,0.9381927974121528,1
0,1,0.2027027027027027,6,0.0,2,1,0,0.9248009684924909,0
0,1,0.1756756756756757,10,0.0,2,1,0,0.9760823158611647,1
2,0,0.2837837837837838,1,0.4967774366078275,1,1,0,0.582553333843382,2
0,1,0.0675675675675676,2,0.0,2,0,1,0.33395289250123383,2
0,1,0.21621621621621623,5,0.0,1,0,0,0.2176658370874418,0
1,1,0.24324324324324326,2,0.0,1,1,0,0.9759973077428894,2
0,0,0.37837837837837845,2,0.43725131586294663,1,1,0,0.1013361276001858,2
0,0,0.0,1,0.39416158967172693,1,1,1,0.04792867718867151,2
1,1,0.2027027027027027,4,0.20602344960059282,1,1,0,0.5581091994285454,1
0,0,0.3108108108108108,9,0.6067944558685163,1,1,1,0.4439024426832762,2
1,0,0.27027027027027034,7,0.387637107958853,2,0,1,0.8994431968252968,3
1,0,0.27027027027027034,8,0.0,2,1,0,0.47700470394922717,1
1,0,0.5135135135135136,2,0.836065790696135,2,1,1,0.7534861579280822,2
0,1,0.13513513513513514,7,0.0,2,1,1,0.11337682748702499,2
0,0,0.040540540540540515,1,0.0,2,1,0,0.4200255124364377,1
0,0,0.1891891891891892,8,0.5762577148355335,1,1,1,0.43803143200175615,1
0,1,0.24324324324324326,9,0.2745401130793782,2,0,1,0.5456697614622196,4
0,0,0.445945945945946,5,0.0,1,1,0,0.4581063991611199,2
2,0,0.39189189189189194,6,0.5182377833167243,1,1,1,0.22871499228176287,1
2,1,0.12162162162162166,4,0.37996235842209886,2,1,0,0.6605289805176394,0
1,0,0.4189189189189189,2,0.0,2,1,0,0.5559478430190082,1
1,0,0.28265154327115366,6,0.0,2,1,1,0.17201127707696084,0
0,1,0.5405405405405406,3,0.0,3,1,1,0.40170526285260244,3
2,0,0.2837837837837838,6,0.5203906494465542,1,1,0,0.04922040054825235,0
1,0,0.16216216216216217,5,0.0,2,0,1,0.3934798273235094,2
2,0,0.1891891891891892,4,0.35999871501612474,2,0,1,0.5937006484119233,0
0,0,0.3378378378378379,2,0.6393693949603204,1,0,1,0.18629204088990498,2
0,1,0.3243243243243243,6,0.0,2,1,0,0.1738448521833835,0
2,1,0.445945945945946,7,0.5749130653007363,2,1,0,0.2555322033254176,0
0,1,0.4594594594594595,8,0.23782337282838625,1,0,0,0.8625035190860727,1
0,1,0.21621621621621623,8,0.0,2,1,1,0.6672432717324503,2
1,1,0.22972972972972977,2,0.0,2,1,0,0.43653673925859915,1
0,0,0.2837837837837838,6,0.0,2,0,0,0.41707768091852765,2
0,1,0.14864864864864863,4,0.5798026202590861,1,1,0,0.9419459058340071,3
0,1,0.2972972972972973,8,0.0,2,1,1,0.21244143815734398,1
0,1,0.3108108108108108,2,0.3995835918878458,2,1,1,0.06348151248444225,0
0,0,0.12162162162162166,6,0.0,2,0,1,0.24884376457951732,0
0,1,0.1756756756756757,1,0.5281517288553293,1,1,1,0.9273649133492248,2
0,1,0.35135135135135137,9,0.0,1,1,0,0.691649352513165,1
0,0,0.1891891891891892,1,0.0,2,1,0,0.008460808007164684,2
0,0,0.6216216216216217,10,0.5113897040826417,1,0,1,0.33017778197817893,2
0,0,0.21621621621621623,3,0.4715363516717087,2,1,1,0.6806085481163451,2
0,0,0.2027027027027027,6,0.0,2,1,1,0.49006815150846905,2
2,0,0.2027027027027027,10,0.30567080044331946,1,0,1,0.15193876015159447,3
1,0,0.6351351351351351,1,0.0,2,0,1,0.5159036688003704,0
1,1,0.25675675675675674,1,0.0,1,1,1,0.5301975838692595,1
0,0,0.2027027027027027,5,0.5015081222818396,1,0,1,0.7285053222582757,0
0,0,0.2027027027027027,2,0.0,2,1,0,0.3647035291870374,2
0,1,0.14864864864864863,8,0.5193602310802765,1,1,0,0.38732598963200987,3
0,0,0.08108108108108109,7,0.5131023117792567,1,0,1,0.18569788414793612,1
0,0,0.527027027027027,7,0.2849036834038872,2,1,1,0.42208910950995815,1
0,0,0.16216216216216217,10,0.7616309075927999,2,1,1,0.48083992021238026,3
2,1,0.5135135135135136,1,0.6765449270658059,1,0,0,0.7792685201436736,4
0,0,0.36486486486486486,4,0.0,1,1,0,0.476356242021113,0
2,1,0.1891891891891892,3,0.6045938412683812,2,1,1,0.8640771693696748,2
1,1,0.0675675675675676,4,0.4608885225072858,2,1,0,0.3519800140913457,1
0,1,0.24324324324324326,8,0.45610339241721615,1,1,0,0.1347335670556538,1
2,0,0.5135135135135136,1,0.29545533806176044,2,1,1,0.3109706977016305,1
1,0,0.08108108108108109,10,0.6345353605521669,1,1,1,0.5125802014092345,1
0,0,0.2837837837837838,5,0.0,2,1,1,0.0879695510921293,0
1,0,0.3243243243243243,1,0.0,2,1,1,0.7476933547153752,2
0,0,0.36486486486486486,6,0.0,2,1,1,0.25568366779027396,0
0,1,0.21621621621621623,8,0.4547197629125037,1,1,0,0.46395945812825123,2
0,1,0.14864864864864863,3,0.4567216115515268,1,0,0,0.37790558998384344,0
0,1,0.16216216216216217,4,0.2638136065523656,1,1,1,0.5759319515013683,2
0,1,0.27027027027027034,5,0.6039599584038284,1,1,1,0.23274007667732266,3
0,0,0.16216216216216217,6,0.0,1,0,0,0.6130228436815716,2
0,1,0.40540540540540543,4,0.0,2,1,1,0.8544929540771143,2
1,1,0.1891891891891892,3,0.5446822652177224,1,1,1,0.07088776978201418,1
1,0,0.4189189189189189,8,0.0,2,0,1,0.49044238724798217,2
2,1,0.36486486486486486,4,0.5222763553122306,1,1,0,0.3700026352516665,2
2,0,0.3243243243243243,7,0.4213770220411005,1,1,1,0.45277654015958524,2
2,0,0.2027027027027027,6,0.3609445572104595,2,1,1,0.21300089158514637,3
2,1,0.22972972972972977,5,0.4857095962747266,1,1,1,0.11736175804789356,1
0,1,0.2027027027027027,1,0.0,2,1,1,0.43204891067096907,1
0,1,0.28265154327115366,4,0.23709351474138365,1,1,0,0.8197412852927454,1
0,1,0.5945945945945947,1,0.17446390285394364,3,1,0,0.9388129566373588,0
2,1,0.4324324324324324,4,0.5035731838373103,1,0,1,0.08656536699254778,1
0,0,0.28265154327115366,2,0.5073216778971893,2,1,1,0.8346689608857645,0
1,0,0.527027027027027,8,0.5052900163568405,2,1,1,0.6614977230325495,4
1,1,0.16216216216216217,4,0.0,3,1,0,0.5068457537694849,1
2,0,0.3108108108108108,1,0.4127594992851481,1,1,0,0.0011244573856803324,1
1,1,0.16216216216216217,1,0.45140718289246445,1,1,1,0.3251482516580333,2
0,0,0.527027027027027,4,0.0,1,0,0,0.42936645449640437,3
0,1,0.16216216216216217,1,0.0,2,1,0,0.6340669033892736,0
1,1,0.28265154327115366,1,0.4245489473435211,1,1,1,0.6397622472946166,2
0,0,0.22972972972972977,3,0.4839360076435815,1,1,1,0.12195559675949051,3
2,0,0.24324324324324326,8,0.5171227090648638,1,1,1,0.7184294600134312,0
